silhouette,cluster
0.4326616912511677,2
0.18953225104840887,0
0.0823143490844311,4
-0.03071252236450373,4
0.14348048953180295,4
0.29278111874607166,4
0.1920356695080388,4
0.29607714649872224,0
0.3929726280453609,2
0.3510675489537662,2
0.25375869683243696,2
-0.0338562818393957,4
0.3026816104667818,0
0.03465445469434151,4
0.3812119582797829,2
0.08927316130065668,0
0.17628636139436948,0
0.28260486691387576,4
0.0907656186379453,2
0.06642373207417315,4
0.3704308638035379,2
0.3864257182972686,2
0.18100494181987478,2
0.22416257434617112,2
0.218159968518061,2
0.2857576872401091,2
0.10775973175176401,4
0.14542747126617114,2
0.2743901662914343,0
0.25440976333534404,4
0.1566700230363442,2
0.15818033358890696,2
0.16723240731132105,0
0.19867601856147657,2
0.23330504784449352,4
-0.029528088717555325,4
0.3340581711023223,0
0.36437442213849236,2
0.3057201585768068,2
0.14967665093171606,2
0.21368626027360785,2
0.03776944802958756,4
0.15542990093023057,2
0.32936931606124353,0
0.033836182463937416,4
0.15087448074151852,4
-0.031180289418676215,4
0.28406831210636285,4
0.2521122286478351,2
0.31695137756360703,2
0.297843644320363,0
0.006834836826623191,4
0.46179848406878005,0
0.22555430897128056,4
0.12947269928875912,0
0.33560386853587043,2
0.507625311205792,3
0.26205354425506266,2
-0.058942476890045496,4
0.370136386338127,2
0.22951799003795675,2
0.0008624074849926995,4
0.06167714983974911,4
0.3478157625839659,0
0.4059996504299199,0
0.28323663750825684,2
0.054561971026728204,4
0.2903470365800435,2
0.09301103901342371,2
0.27161909282710944,2
0.15280123320078298,2
0.38296970035569794,2
0.2822023247981627,2
0.097869716391127,4
0.3875558524102517,2
-0.030312208428230573,4
0.03285588078633446,0
0.3465877657981643,0
0.036008338965901165,4
0.18389597994853651,2
0.12311460229168063,1
0.17620149530564605,4
0.12973963929154847,2
0.19039805220671596,4
0.431459564456312,0
0.21832320211111114,4
0.09725575621036803,4
0.21770341745881872,2
0.29200887426209476,2
0.2622628534697065,2
0.32461933959827766,2
0.24353711783837825,2
0.19035114742975653,4
0.11634703012910488,0
0.3036717941683475,2
-0.04834232280500074,4
0.07526267284239606,2
0.27421293443259226,0
0.21380306858393924,2
0.3043378246791611,2
0.23030816547688285,0
0.15385878812992776,2
0.2261312416354062,0
0.23437278445640028,2
0.219836465664763,4
0.13617043622543365,4
0.42296779917564276,2
0.056960620356888286,0
0.012526885438547531,4
0.40496942433157385,2
0.5482972724401389,3
0.3195087618832878,2
-0.04896979956561822,4
0.354530002586722,2
0.26505418063336106,2
0.06955769429966448,0
0.23839663800794583,2
0.1459214751799375,4
0.061938318458684694,4
-0.0042092087364065615,4
0.03326863932435717,4
0.10824074537663284,2
0.41482791853955714,0
0.40916442824354027,2
0.17399852303196306,2
0.29166829092854946,0
0.16291836912297145,0
0.23412335418194194,0
0.18564178957173202,2
-0.022915104001675672,4
0.25162159048015065,2
0.08561942475476432,0
0.08547449465597044,4
0.06556041425664877,4
0.22067035132773102,2
0.28861497048152435,0
-0.056374206836895355,4
0.38559207035842746,2
0.3171817444772736,2
0.027991271960778708,4
0.4358714484042822,3
0.007344599779128333,4
0.5082317509197083,3
0.16403818408470044,2
0.41693490965046137,0
0.11651478248481989,2
0.14875536774135392,4
0.2896521032270771,0
0.44206028649502427,0
0.16564469278897592,2
0.14951405505795984,2
0.09880796802635723,2
0.270045290886483,2
0.20991511706754923,0
0.39859941429371926,0
0.2654747214912918,2
0.3342779289265908,0
0.1595008124981827,2
5.3450681593506636e-05,4
0.12662455939650566,0
0.3353385364305006,0
0.09111852817753342,1
-0.05912918613095017,4
0.2710166744319126,0
-0.05379970175166306,4
0.3040721655693742,2
0.1722412465273489,2
0.3651880254694479,0
0.1511112543902893,0
-0.004572891280153976,4
0.366419191824656,2
0.10981832953152129,2
-0.030382070371118987,4
0.24711881753120132,2
0.43298957239006264,0
0.35698918891468595,2
0.25207252134360747,2
0.08173834746238094,4
0.1244429159061926,4
0.15343799479917616,2
0.37093201847198315,0
0.026837303222616918,0
0.017520495536849538,4
0.11155087609865286,2
0.18471355369897313,2
0.38405153540595305,1
0.38234234294744895,0
0.30162828137333897,0
-0.043190882300873465,4
0.23187444031986057,4
0.35655204488128367,2
0.2839298661652134,0
0.19274334448915081,4
0.11430701019229805,4
0.09911827553138146,0
0.10460319358686089,2
0.1439690833497794,2
0.4385258960996656,0
0.1426201721126828,0
0.024789432775383705,4
0.16757337700646802,0
0.3100608648355026,1
0.12157924591707574,0
0.10810535200723638,4
-0.026698908068254378,4
0.3823417639960832,0
0.08079524266782098,2
0.17004973964141304,0
0.05345950954595611,4
0.14367842235943012,2
0.10742204625405552,4
0.2395646521001281,2
0.1207659343938982,0
0.206944479876162,2
0.058661247025874316,0
0.13880301675968304,0
0.08658022483401828,4
0.28632029396439257,0
0.2584290960675874,2
0.11967449416031356,2
-0.00032904243974874917,4
0.2087130263585716,2
0.2743950738831567,0
0.2654660317134893,0
0.15468230090341242,4
0.25766454600799915,2
0.32661008598778674,2
0.18633707437095,0
0.11187942372914216,4
0.29434396233696186,2
0.21804249928565528,2
0.1490540147308088,2
0.38295958026720617,2
0.33124305475873395,2
-0.030410856975239545,4
0.10244102134686928,1
0.26002591125512714,0
0.3843529592779661,2
-0.07800486214076358,4
0.32446657164304754,2
0.1087955260911823,2
0.2781126402644611,0
0.4014074562652048,2
0.13566042431904293,4
0.09271047593451782,2
0.25626492110848303,2
0.3096120191378631,2
0.1161984476349226,2
0.28259591351087926,2
0.13712435922477112,2
0.28738457953957713,2
0.14654239917954465,3
0.1581464104225359,4
0.4250592381747364,2
0.2841812111926688,2
0.19607267981335536,4
0.33547625984524226,2
0.4312417310932073,2
0.19600954027481632,2
0.034021084957970966,4
0.3796295352452583,0
0.1106799204957839,2
0.16355759525308297,4
0.2839957355696343,4
-0.04395713167953097,4
0.12930487676887958,4
0.3831445730206852,2
0.24819903844853294,4
0.4424095114252923,0
0.36885042974683796,2
0.4349520141645998,2
0.2164296973143273,2
0.14354762405816085,0
0.40837223616527735,2
0.27579209741084226,2
0.4085216056350525,0
0.2086300056750384,4
0.41947981316261784,2
0.10247140804872461,0
0.04245621104103745,4
0.17343776189127952,0
-0.008360443256598578,4
0.008065983300194056,4
0.15864308856655626,2
0.24187283259302114,2
0.06717110647438732,1
0.15694720985176353,2
0.32123745126956593,2
0.04597895454920358,0
0.15746497216263722,2
0.039433886142053454,4
0.04960286583196042,1
0.02250619413582156,4
0.40852681225053306,0
0.38856495914229794,2
0.17561644731984827,4
0.22672445230445198,4
0.15256346303871723,4
0.242444460703116,4
0.08138923360544707,2
0.350857116242373,2
0.2743749138799927,2
0.4210875812940622,0
0.04770791058722802,1
0.008299734359965259,4
0.04670731459686356,4
-0.01801984663628073,4
0.36748878272314295,0
0.2626597783864513,2
0.20682267532964224,0
0.09613329908814083,0
0.3705960696122754,2
-0.05125447630751834,4
-0.005129305056224293,4
0.31441334305815827,0
0.3612121643479651,2
0.264839204621032,2
0.15048897734480676,4
0.12054310137116282,4
0.3749591805089306,2
0.197246657685248,2
0.17514008948747273,4
0.13496196996265697,0
0.20171016182819806,4
0.25271213381315866,2
0.18605476363722714,0
0.1038888331000755,4
0.2171146897122526,0
0.35696604809707305,0
0.4277433193703431,0
0.13108758586250555,4
0.431098507053991,0
0.37809689383708595,2
0.15186996773344238,0
0.06676261983891352,4
0.1659604761989791,4
0.34041878680673726,0
0.048579790125011346,1
0.043451113727967304,0
0.4566138302810333,3
0.22139865000677852,2
0.5032890667213817,3
0.00714361940557099,4
0.1601191044004566,4
0.3462493603952873,0
-0.0696135185088282,4
0.29434457921209844,2
0.4336924235515023,0
0.15665008593215798,0
0.1331569404885097,0
0.19984494503140565,4
0.19101348501363663,2
0.11611011425373295,4
0.30483359176343694,2
0.23071656738062016,2
0.1357800432116133,4
-0.08454599086853046,4
0.3069990990786559,2
0.26556549794687445,2
0.22398157304826163,2
0.07639891413377647,4
0.1376924118191794,2
0.09514673781216149,2
-0.02552674978964253,4
0.31243329106190354,0
0.38057540882120616,0
0.13930929747827026,0
0.22632918014522413,2
0.320522267339611,0
0.2955213669237863,0
0.03943177744281254,4
0.3613873189806051,2
0.20988586365770606,2
0.29229311054074214,2
-0.03404052524775343,4
-0.0050428762466564825,1
0.1818152671635201,0
0.20125752053195506,0
0.2781723685769541,2
0.44335619995601183,2
0.29626932358650243,2
0.28394112728135573,2
0.29800374924313944,2
0.3060141484767647,2
0.3430230812819751,2
0.13357379873318342,0
-0.05641576830974664,4
0.13613957049374747,4
0.25003018030845836,0
0.22460323119674167,2
0.38014078264592194,2
0.2405659592785556,0
0.08605953922607573,2
0.08179958232648704,4
0.21463976459535908,4
0.0975988387063887,2
0.3193811604417302,2
-0.0657770451898255,4
0.06352890614230172,4
0.0546172938507242,3
0.06275521870465023,0
-0.004544720881764025,4
-0.026081245584922728,4
0.2583209549637254,2
0.3118743110149474,2
0.37110046661396895,2
-0.05137627064540108,4
0.27948872406401937,2
0.36683049673932494,2
0.15978214473472768,4
0.4087517604746381,2
0.126080916921375,4
0.11820415971899416,0
0.34298447093443185,2
0.16562336857832455,0
0.21439394719599542,2
-0.059705491674893106,4
0.09573088517830004,4
0.24547739242476482,2
-0.03311340479141506,4
-0.018017127881233653,4
0.18978155556513138,2
-0.04589046780392366,4
0.07548307064773492,2
0.27120404690390937,2
0.09372156046761154,4
0.00072721306701092,4
0.4431527004549403,0
0.43446275815889657,0
0.1574265351499062,2
0.4193748275047997,3
0.3383261980994055,2
0.30688941081524074,1
0.13651314981679805,2
0.11332251582298962,4
0.06318986409886172,4
0.11526182188472554,4
0.016303907779935758,4
0.24269698436690643,2
-0.020674539189025874,4
0.26805407483193,2
0.20284234994513453,2
0.4079113563029427,0
0.41928069283744224,2
0.29567466934989695,4
0.21600013421486997,4
0.08207233095822401,0
0.08147498849797793,4
0.1269676094030888,0
0.31963332107024184,2
0.15724207500386475,2
0.25457130044570053,4
0.09160104594295895,4
0.3299710446154412,2
0.3951169804580456,2
0.1288883633869441,0
0.13997098228490418,0
-0.0011624118295194459,4
0.3219895638522518,2
0.26064048643194876,2
-0.035241674857328625,4
0.43448751050446166,2
0.3537444805642558,2
0.10360840346380551,2
0.14585621983494507,4
0.558152054784489,3
0.4351130559442802,0
0.18484514637374447,4
0.07333073026548446,2
0.22573103417640936,2
0.20680216165307133,4
0.1455921072482775,2
0.056417491903157,4
0.5433946164296467,3
0.004007669083719797,4
0.19733855577189954,2
0.351383547392663,0
-0.07466928615260585,4
0.13225770135567477,2
0.42048363558227425,2
0.37437217104358367,0
0.10321931390470461,4
-0.04346747066437576,4
0.1789022377428677,4
0.22753846752534546,4
0.06526811848092307,4
0.11545344948796789,4
0.2793276805795051,2
0.11042596805281368,1
0.22680850032043803,2
0.021392501178984006,4
0.3323781394412502,0
0.07940888337717376,4
0.0871747849968186,0
0.1055599876748226,2
0.26903613549308836,2
0.32154601260030885,2
0.19719506197510264,4
0.3572927351263824,0
0.028750650296255377,4
0.38783486657218685,2
0.09264576809945306,4
0.06079730313721704,4
0.3777355765191544,2
0.3862643185063466,2
0.3181028979198299,0
0.37720519109344786,2
0.18673378523905804,2
-0.01910773805215722,4
0.4026559729914827,2
0.07611939481263783,4
0.3497344300635515,0
0.1743148045723301,0
0.23054378604336312,2
0.040894082603883754,2
0.0069430077373542265,1
0.4226652051449052,0
0.07065320405477904,2
0.35660055867475304,0
0.2754277492954651,2
0.393757728923293,2
-0.07851970163363255,4
0.4451038094645802,0
0.27425925729018924,0
0.35756161507019657,2
0.11425467735187128,2
0.10306758013059292,4
0.08156627208238963,4
0.19069465178306425,4
0.1366977980151639,4
0.3007937474201826,2
0.09236841382593854,0
0.28195148887160393,4
0.4103836660586892,2
0.16748421234290245,4
0.0998291091009437,4
0.10613521280472474,2
0.13957594871389406,0
0.43962858898366497,2
-0.07020858426856134,4
0.3688912584203491,2
0.34718982807574417,2
0.12275993399029683,2
0.25310461924876404,0
0.025424200124686023,4
0.2760487429792525,2
0.2874295281153899,0
0.4348299281914403,0
0.5494933919792718,3
0.2109647688077429,4
0.23331038876462723,0
0.1627232736624079,2
0.019841794810649488,4
0.14327652364988178,4
0.4075694851561508,2
0.2185448398399953,4
0.05543452902921473,4
0.1098429326276872,4
0.012755461559239057,4
-0.031045908602349546,4
0.3485841375637443,2
0.29857471746113295,0
0.07840818175042429,4
0.12000399061026099,0
0.12310986628421185,2
0.16069325813719834,4
0.17916371580116988,4
0.30588869563983007,0
0.34453609795363477,2
0.2725311094938074,4
0.5099174902187286,3
0.10318696370899791,2
0.21075860332045893,2
0.43827637600124214,0
0.3845548407534522,2
0.3747990961417622,0
0.23788168243784077,0
0.07389288322731452,2
0.40980675971708075,0
0.038924628455727105,4
0.29004431764960925,2
0.137459880775228,0
0.04454783932026886,2
0.38782795603920023,2
0.08787273920009452,0
0.24613240236255704,4
0.19124911745238538,2
0.2786375458960866,2
0.1942332134867467,4
0.14609611017897914,0
0.1611745308928246,4
0.10734644506430027,2
0.09948031960362709,2
0.2581946747669062,2
0.24883837828129488,0
0.15874553212491552,4
0.321948173862518,2
0.21434311843499104,0
0.4317489653536149,0
0.4736570632572074,3
0.302246285546207,2
0.26031119558843147,4
0.3893007049386926,2
0.3805855183466755,0
0.11799256909151366,0
-0.022688547601419404,4
0.3834806871705021,0
0.2309833484365848,2
0.05481906949564048,0
0.19229839930105946,4
0.35873558094981794,2
0.22309826164370053,2
0.16820255404630777,2
0.24423276021456647,2
0.3049082227076809,0
0.22325860485410887,2
0.1478887229738207,2
0.29955159239099327,2
0.3263535199085453,2
0.19711322162539804,2
0.2444410787707821,2
0.004784877283151626,4
0.102892652582334,4
0.12802621210348514,4
0.07496930920771203,4
0.2991179003051527,0
-0.06097216568196517,4
-0.037030570022041104,4
0.4016193971316859,2
0.13795358552854978,2
0.19828539264547834,4
0.225007333152509,1
-0.04582400087748629,4
0.15775908743094874,2
0.20964104566626032,4
0.21142744771616714,0
0.15358643935644786,4
0.2929634586044987,2
0.49305408867689976,3
0.3829947573437705,2
-0.024562236655810202,4
0.0382638356202285,4
0.170642034856088,4
0.06047352254922834,4
0.25438479914992035,2
0.10949534822882857,2
0.09629023461831061,4
0.21857316066487262,0
0.22086666170325212,4
0.13453179833793602,2
0.16868541069878124,4
0.2943372986394422,2
0.20184171712732887,2
0.39500211038594724,1
0.23893078825941141,1
0.4046671947517524,2
0.17086346383365697,4
0.08672634346470949,0
0.44479896528933754,0
0.3443135940024487,2
0.4053746055186841,2
0.23740844748862086,2
0.07295587896740173,0
0.11413840212254187,2
0.37626725353109597,2
0.25420860231394177,2
0.3533404509303403,2
0.32680957354108214,2
0.126085026532011,4
0.3388550347800016,2
0.29243015590541777,0
0.08109808352440008,4
0.08290316483294598,4
0.4066657926321286,2
0.18237448592374314,2
0.37818740071111645,2
0.23790577076306885,2
-0.04219609050900433,4
0.27024222195962777,2
0.1331809465992808,2
0.21164412708078592,2
0.26282098640822854,4
0.38855275995790944,0
0.09775236739297531,0
0.2733252428604319,0
0.2900896669813359,2
0.4366164597390848,2
0.3100982061520741,0
0.06458827214146191,4
-0.027100691891321416,4
0.21068175751553989,2
0.5714512911562134,3
0.22954520494699912,4
0.1883948026608995,2
0.1357668074839058,0
0.2676624292964818,2
0.3820607544211704,2
0.2988564856435559,2
0.05369837347194807,4
0.1962184356447041,2
0.02612087937110948,4
0.422037500187991,2
0.3979694564053355,2
0.17132932839088025,2
0.21945143404511389,2
0.2848294131211925,2
0.3471673333735288,0
0.3864192785810707,2
-0.003969170034270884,0
-0.007470814550277966,4
0.09733359857019214,2
0.36969825512966714,2
0.25122321794587826,2
0.14220200314484188,4
0.3775499545511742,0
0.4000800276840058,2
0.10860273455837065,4
0.4263635669848947,2
0.41583604432969756,2
0.2750540023166166,2
0.41260129181663596,2
0.3134300608831008,2
0.172792260952598,2
0.5582918222511977,3
0.007093264793516091,4
0.24041276652419863,0
0.1562123168395774,2
0.06875444311883352,2
-0.018459800754679376,4
0.11026209161864482,4
-0.005352003408492545,4
0.3971171260043459,0
0.3561446308945998,2
0.36002919982051096,2
0.3156742493721125,2
0.43869938111863654,0
0.18101655859636115,2
0.15050969299214756,2
0.26152957824522877,2
0.21641779709700368,2
0.3770463765861207,2
0.43435858570812136,2
0.41852526182650795,3
0.06698122548293954,2
0.42227720404863595,0
0.07159123342219488,2
-0.001113552195529425,4
0.1986125814049248,0
0.11157232442816689,2
0.07706559350148957,4
0.008359360433963832,4
-0.03443170704983895,4
0.16271464859625173,4
0.15811378129624362,2
0.37206274842691145,2
-0.04614936288978791,4
-0.005752417498981069,4
0.1805331268806393,0
0.11288785031638354,2
0.28699135486442723,2
0.0722828193649388,4
0.2919101441713719,2
0.2729152538392688,0
0.32527707826502866,2
0.3910828526018999,0
0.004194240947844727,4
0.19409777827996505,2
0.3684461944725131,0
0.26847584520726336,2
-0.010259724792189482,4
-0.05042283864650061,4
0.061905797374637604,4
-0.08236245479460375,4
0.3853679396993965,2
0.10296869593081558,0
0.4141269926833219,0
0.3691239857163596,2
0.027171418211746987,4
0.32970019996283473,2
0.1392585022868751,2
0.3774447921450867,0
0.3973321986516228,0
0.056849516544994615,4
0.11485306854020842,2
0.12955539826229587,4
0.2514544668448934,4
0.17194055102760153,2
0.34221777666782816,2
0.007965674175977697,4
0.33090815825545117,2
-0.0405190992839946,4
0.08594839919529207,2
0.08577786409500461,1
0.28351764921016337,2
0.2618476193791063,0
0.06658418193446827,0
0.1625164278096063,2
0.08919153912094475,0
0.10312386965997848,0
0.24578878062599518,4
0.3008787185836001,4
0.10769843128579815,0
0.11962019665133825,2
0.11552778150418412,0
0.2089909156029796,2
0.3237334714943591,0
0.05038980693987528,0
0.1341235826942271,0
0.3579046335771811,2
0.4661672038047089,0
0.17392241499916844,2
0.13100895105588864,2
0.12339713597859706,2
0.3429463277855263,0
-0.05803466861665788,4
0.3718950004354206,2
0.36059060137313387,0
-0.0034952512917095137,1
0.3764885843705127,2
0.17526352516314644,4
0.42999407006125695,0
0.11909874532157057,4
0.4907708020232815,3
0.06524924588341263,4
0.1581508425658662,2
-0.06605209965497812,4
0.2135407639551632,2
-0.07673388537867888,4
0.3776986622888896,2
0.16064573516325942,4
0.15629645907170922,2
0.32968523004888245,0
0.15644340320874453,2
0.2530985489588763,2
0.0973806571452242,2
0.08060888810205434,0
0.19835800776267817,0
0.4013749652679515,0
0.002861860699007427,4
0.007591745158787662,2
0.13479762508930612,2
0.3589595927067537,2
0.33500312091361517,0
0.33886063634831803,0
0.2796546904226517,2
0.28375874385295047,0
0.14295867462943646,2
0.06039900963782604,2
0.07885645678069782,0
0.2774068945566868,2
0.40140018709933983,0
0.3381401167135783,0
0.007903778807277622,4
0.31609453470732324,0
0.07373308052481822,2
0.3739034433258499,2
0.022369848651629835,4
0.33116704600100905,2
0.057025453918355694,4
0.2681170968652991,2
0.39178254501166165,0
0.1869014949672751,0
0.22742512907358678,0
0.3879356065996821,0
0.29697998295318295,2
0.29002556284407477,2
0.3295789996377584,0
0.15771129291137906,2
0.4016208995367695,0
0.28800479707283616,2
0.2921469586854457,0
0.15831228304529038,4
0.12243091224135343,2
0.19842664419226663,2
0.15444146140313106,0
0.26737587271731544,2
0.21998248165716316,2
0.15057341968916924,2
0.3789386321586514,0
0.1929026672733648,2
0.29414409120850266,2
0.39098893715919064,2
0.4425553395278087,0
0.1905181603983786,2
-0.05644919555027871,4
0.36448830722616643,2
0.04006567302397696,4
0.3369590578878032,2
0.38717215331394905,2
0.15981925004457417,4
0.37411331137520776,0
-0.05830677697575688,4
0.2634479437803088,0
0.2363273521504164,2
0.19377639066111782,2
0.44026768390042037,0
0.2908082605619386,2
-0.011848023245102726,4
-0.03239903162016972,1
0.05680560414505712,4
0.29339438775437854,2
-0.018272796144796696,4
0.19958907117233035,0
0.08015483268731181,2
0.06838619157430115,0
0.19083492932487994,4
0.27356311225013,2
0.5647707605848998,3
0.09855452607175,2
0.02230775511145178,2
0.14894054584740804,0
0.010110137762449005,4
0.30207220336363577,0
0.40116124305388523,2
0.39057316049279955,2
0.17414788414370228,4
-0.035355552971371836,4
0.18065486478378168,4
0.21458630264693948,1
0.14611509553417562,2
0.2610526413095146,2
0.17796548717600041,2
0.05673607536447606,4
0.2712817275725469,0
0.31900413763484053,0
0.2727686615106274,2
0.3740497674065338,0
0.21404361656673365,0
0.09733559936016482,0
0.2782926785553081,2
0.35429856222293077,0
0.3942770678293712,2
0.16304065045331975,2
0.08211216525778017,2
0.3089747978923256,2
0.28639692523821714,3
0.3412092454276373,0
0.35574470655448687,0
0.18954775869795562,0
0.012668027174674322,4
0.4250808910299936,2
0.23761754084339787,0
0.41802857750799266,2
0.015414860058296285,4
-0.00471192455730569,1
0.2710572360114717,2
0.1807642330183052,2
0.36148459609947403,2
0.244587405949198,2
0.4104336519414481,0
0.2809996562112007,2
0.13896883651653258,2
3.464194047285479e-05,4
-0.009822133060802013,4
0.3671063510321601,2
0.23703129973156425,0
0.21534693617157175,2
0.39134940559223264,2
0.2934161560566421,2
0.3158194846354365,2
0.23267091726387282,2
0.3440924563347183,0
0.06617605106219356,4
0.1370857777049049,0
0.09928883817451753,1
0.42395599613135776,0
-0.01221520068416261,4
0.13796126999517674,2
0.3662353332626388,0
0.1182384328651507,4
0.3342838713500827,2
0.2085098381334996,4
0.31874779515535634,2
0.43531167210576754,0
0.30728405414466636,0
0.1040662011545785,4
-0.042358212857880675,4
0.029878614195859785,4
0.0348686059112441,4
0.2864060982224975,0
0.1414456821092189,2
0.03638654817213542,4
-0.06895757020440446,3
0.3169033025493916,1
0.09579388407773609,0
0.3007306766102618,2
0.3110448338496909,0
0.30580338307996063,2
0.22784045282198445,0
0.02395277468487372,4
0.11013876364498378,0
0.1448642029355942,0
0.29921726691790335,2
0.3683076133102425,1
0.510131529850097,3
0.25682548787772047,0
0.10399472955042308,0
0.25684886862289547,2
-0.07700142391449287,4
0.13617985844378314,4
0.3028889440331937,0
0.21199252481704967,4
0.3592985986775072,2
0.05623190180632624,4
0.14850059160513096,0
0.27293977112853807,2
0.1968285238765544,0
0.06640281609551504,1
0.18257314479393444,2
0.2501808716245701,2
0.02787451454925231,4
0.030862206835015317,4
0.1133281054823241,4
0.28821317786942735,0
0.09452294958827491,2
0.3995768628275432,2
0.3598791160666778,0
0.011906240624930078,4
0.3758902602125409,0
0.02395815076724291,3
0.36007609884720754,2
0.4482767770607547,0
0.2588330534238397,0
-0.08066913341553837,4
0.10216918597157104,2
-0.008694565798674971,4
0.1657851242594299,0
-0.012245960444624178,4
0.04994120623060572,2
0.29797709546431844,0
0.14610205660435155,2
0.2008588119621403,0
0.1909238541626802,2
0.18795236226029788,2
0.23843537165087728,0
0.09066436030753383,2
0.10312948288413173,2
0.2156829021641467,2
0.15600028701466392,2
0.23072830889348603,4
0.10659569740536565,0
0.14163667071928393,0
0.34579371141486787,2
0.23639267216270662,2
-0.007733456368797197,4
0.35732389801636555,0
0.070297040597337,4
0.2967330374000766,4
-0.03570910507013351,4
0.17417270369311164,4
0.356299707702598,0
0.3108221780948253,2
0.40388220471653,0
-0.06569992305550257,4
-0.020724226243255237,4
-0.04316120530404105,4
0.3032141649623829,2
0.15849304784641907,4
0.1327191393791998,2
0.4231552226144853,0
0.172843699069016,0
0.07759852580443616,4
0.16712457243499682,2
0.13680714338648356,2
0.3041605763198484,4
0.09089250029626905,4
0.47003725430764143,3
-0.014437348475087987,4
0.1276294443785341,2
0.03132942769106001,4
0.2133414748043861,0
0.41010292258555164,2
0.17536364878435892,4
-0.061307653745784604,4
-0.0184867960671788,4
0.12030471878439153,2
0.21361293823979402,4
0.2808472920865962,4
0.3041435039078283,0
0.3175365354622226,2
0.2677142054544948,0
0.17053340370887124,2
0.20504309510344426,0
0.10816213572395503,4
-0.006998898538438477,0
-0.0910336315317853,4
0.36947035779949966,2
0.1386391081282839,4
0.028941252290451868,4
0.3640656493661647,0
0.2782570970692299,0
0.32968100305855197,0
0.13077371918916103,2
0.3333133775239961,2
0.06455782790513012,4
0.20877155871743858,0
0.08228963706848189,0
0.27812398195377225,0
0.17667698480875946,4
0.2431214301488999,2
0.15811274780003082,0
-0.043543403953248586,4
0.22588878705024135,4
0.19431061993046636,0
-0.04920634006704969,4
0.3425159378061258,0
0.1416343949332146,0
0.4480876024342468,3
0.13256678300689126,4
0.277674898024477,4
0.1599898791854485,1
0.11795546935788863,2
0.031672211344265545,1
0.23539277648960522,2
0.3502368837557798,2
0.3711510784893851,2
0.1712707406743145,2
0.436821969884998,2
-0.06852163869660043,4
0.4034289126369744,2
0.14934385595032276,2
0.3967527290603565,2
0.17172135965507102,2
0.12577261024593497,4
0.10084948387533298,4
0.12864018344618103,4
0.010040591077891585,4
-0.022334173489114838,4
0.2288518162468526,0
0.17994740850784482,2
0.0017616041212523694,4
0.3461358839830047,2
-0.08678579758033737,4
-0.023752143089803418,4
0.0338935458647303,4
0.07197347608179744,0
0.44921330710609186,0
0.16784392095875153,0
0.2420425767518346,4
0.35365209849219836,2
0.3456348299092022,2
0.1513264623980038,4
0.1015791867729734,2
0.23378088177848017,2
0.042852760748822466,4
0.27088914899668687,2
0.03327095271164584,4
0.18025664551715545,1
0.2518065339310335,2
0.20077794197705479,4
0.22594171008985112,0
0.39025432852538666,2
0.090422522836451,4
0.22455952423879721,0
0.2753166237912745,0
0.3734278796941955,2
0.3880141197993738,2
0.155180496322302,4
-0.022304648187534276,4
0.34923667458314944,2
0.2881769435448103,2
0.18923524162676086,2
0.1626830458667957,2
-0.0043293938887576456,4
-0.05023948781548652,4
0.30898096770351247,0
0.13126777933946285,0
0.21286724471769347,2
0.01298982740883783,4
0.30372978389592614,0
0.09303601109509758,0
0.05058000082201584,4
0.28819261148061837,4
0.17843631204871963,2
0.11774913824062419,2
-0.0009021546780187407,4
0.08615904509988746,4
0.27908683680508783,4
0.2570618081343289,0
0.16035602787993963,0
0.16719425175120073,0
0.20336714082865937,4
0.07705456462804092,4
0.01745367002629202,2
0.1697816328466437,2
0.20822369346961225,2
0.37514082507239027,2
0.31898830828923186,2
0.09047146728944117,4
0.42120756594938746,2
0.20384606070813385,0
0.26248379583964143,0
0.2811333075645547,2
0.17389189990287396,4
0.21252214974853698,4
0.11830314971760852,0
0.2715364373314393,0
0.11988857795749648,4
0.3665658252504796,0
0.41626828513729125,0
0.10214229602534776,0
-0.07396735870618967,4
0.10102908251042415,2
0.08529694255345105,4
0.23699854988838925,4
0.2295532448166122,0
0.35456778152753504,1
0.3447017924151965,2
0.1346018160598667,0
0.38084316261535,0
0.19749848352471014,2
0.37220715154993184,2
0.3943643826560794,0
0.3737736407820154,2
0.460061331835997,0
0.324156751213074,0
0.43264901126967736,2
0.20460186185009624,2
0.21310152548967654,2
0.35525007447765633,2
0.23923765838955946,4
0.31608310050305355,2
0.4620972788086169,0
0.08748803587452093,2
0.4025798016218163,0
0.24281333067379002,2
0.19946972662980206,0
0.3087429750931487,2
0.03164424238160271,2
0.22004601516043315,4
0.14977577195813996,4
0.10352206806833442,4
0.03642451660171999,4
0.37569655306881017,2
0.1570259267977554,4
-0.05893696697168001,4
0.20444150503709352,2
0.38049146219512076,0
0.4025137419065258,0
0.368001289898796,2
0.12030860129105442,4
0.20644201755619454,2
0.11406929278049985,4
0.39959776462917984,0
0.22090543665978787,0
-0.06642040436403523,4
0.362838045082064,0
0.3871316830637642,2
0.1909981047306533,2
0.018640000581819933,4
0.2075986083958934,2
0.38688071210182545,2
0.3585721329662174,0
0.05879868110399896,4
-0.011572045076330943,4
0.18875045081617295,4
0.4018672346932084,2
-0.08921071171584867,4
0.11743611956202359,2
0.2713225755021136,2
0.2054607138771161,0
0.2263042015916463,2
0.10588086715710801,4
0.08112485423319706,4
